Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,status,Latitude,Longitude,Altitude,Utm_easting,Utm_northing,Zone,Letter
1698238719.4140284,1665,1698238719,287599086,GPS1_FRAME,1,42.341296666666665,-71.08654833333334,14.7,328119.90571235586,4689779.613579887,19,T
1698238719.5767848,1666,1698238719,287599086,GPS1_FRAME,1,42.341296666666665,-71.08654833333334,14.7,328119.90571235586,4689779.613579887,19,T
1698238720.2892659,1667,1698238720,287824392,GPS1_FRAME,1,42.341298333333334,-71.08654833333334,14.7,328119.91025390103,4689779.798650607,19,T
1698238720.4144123,1668,1698238720,287824392,GPS1_FRAME,1,42.341298333333334,-71.08654833333334,14.7,328119.91025390103,4689779.798650607,19,T
1698238720.5748882,1669,1698238720,287824392,GPS1_FRAME,1,42.341298333333334,-71.08654833333334,14.7,328119.91025390103,4689779.798650607,19,T
1698238720.7353854,1670,1698238720,287824392,GPS1_FRAME,1,42.341298333333334,-71.08654833333334,14.7,328119.91025390103,4689779.798650607,19,T
1698238720.8772912,1671,1698238720,287824392,GPS1_FRAME,1,42.341298333333334,-71.08654833333334,14.7,328119.91025390103,4689779.798650607,19,T
1698238721.0400627,1672,1698238720,287824392,GPS1_FRAME,1,42.341298333333334,-71.08654833333334,14.7,328119.91025390103,4689779.798650607,19,T
1698238721.2880135,1673,1698238721,286799669,GPS1_FRAME,1,42.341298333333334,-71.08654833333334,14.7,328119.91025390103,4689779.798650607,19,T
1698238721.4134977,1674,1698238721,286799669,GPS1_FRAME,1,42.341298333333334,-71.08654833333334,14.7,328119.91025390103,4689779.798650607,19,T
1698238721.5760598,1675,1698238721,286799669,GPS1_FRAME,1,42.341298333333334,-71.08654833333334,14.7,328119.91025390103,4689779.798650607,19,T
1698238722.2895792,1676,1698238722,288577556,GPS1_FRAME,1,42.341298333333334,-71.08654833333334,14.7,328119.91025390103,4689779.798650607,19,T
1698238722.4152656,1677,1698238722,288577556,GPS1_FRAME,1,42.341298333333334,-71.08654833333334,14.7,328119.91025390103,4689779.798650607,19,T
1698238722.5779023,1678,1698238722,288577556,GPS1_FRAME,1,42.341298333333334,-71.08654833333334,14.7,328119.91025390103,4689779.798650607,19,T
1698238723.2898288,1679,1698238723,288716793,GPS1_FRAME,1,42.341298333333334,-71.08654833333334,14.7,328119.91025390103,4689779.798650607,19,T
1698238723.415386,1680,1698238723,288716793,GPS1_FRAME,1,42.341298333333334,-71.08654833333334,14.7,328119.91025390103,4689779.798650607,19,T
1698238723.5781183,1681,1698238723,288716793,GPS1_FRAME,1,42.341298333333334,-71.08654833333334,14.7,328119.91025390103,4689779.798650607,19,T
1698238724.2893429,1682,1698238724,288257837,GPS1_FRAME,1,42.341298333333334,-71.08654833333334,14.6,328119.91025390103,4689779.798650607,19,T
1698238724.4149265,1683,1698238724,288257837,GPS1_FRAME,1,42.341298333333334,-71.08654833333334,14.6,328119.91025390103,4689779.798650607,19,T
1698238724.5775337,1684,1698238724,288257837,GPS1_FRAME,1,42.341298333333334,-71.08654833333334,14.6,328119.91025390103,4689779.798650607,19,T
1698238725.28903,1685,1698238725,287893533,GPS1_FRAME,1,42.341301666666666,-71.086545,14.5,328120.1939328287,4689780.162053604,19,T
1698238725.4145396,1686,1698238725,287893533,GPS1_FRAME,1,42.341301666666666,-71.086545,14.5,328120.1939328287,4689780.162053604,19,T
1698238725.5747511,1687,1698238725,287893533,GPS1_FRAME,1,42.341301666666666,-71.086545,14.5,328120.1939328287,4689780.162053604,19,T
1698238725.735193,1688,1698238725,287893533,GPS1_FRAME,1,42.341301666666666,-71.086545,14.5,328120.1939328287,4689780.162053604,19,T
1698238725.8818219,1689,1698238725,287893533,GPS1_FRAME,1,42.341301666666666,-71.086545,14.5,328120.1939328287,4689780.162053604,19,T
1698238726.0447726,1690,1698238725,287893533,GPS1_FRAME,1,42.341301666666666,-71.086545,14.5,328120.1939328287,4689780.162053604,19,T
1698238726.2893054,1691,1698238726,288262605,GPS1_FRAME,1,42.34130666666667,-71.086535,14.6,328121.0313448971,4689780.6970505,19,T
1698238726.4148731,1692,1698238726,288262605,GPS1_FRAME,1,42.34130666666667,-71.086535,14.6,328121.0313448971,4689780.6970505,19,T
1698238726.5775142,1693,1698238726,288262605,GPS1_FRAME,1,42.34130666666667,-71.086535,14.6,328121.0313448971,4689780.6970505,19,T
1698238727.2887814,1694,1698238727,287759065,GPS1_FRAME,1,42.341316666666664,-71.08651833333333,14.6,328122.4315728652,4689781.773782926,19,T
1698238727.414428,1695,1698238727,287759065,GPS1_FRAME,1,42.341316666666664,-71.08651833333333,14.6,328122.4315728652,4689781.773782926,19,T
1698238727.5768678,1696,1698238727,287759065,GPS1_FRAME,1,42.341316666666664,-71.08651833333333,14.6,328122.4315728652,4689781.773782926,19,T
1698238728.2890944,1697,1698238728,287841796,GPS1_FRAME,1,42.34133166666667,-71.086495,14.6,328124.39461615286,4689783.392251208,19,T
1698238728.4144738,1698,1698238728,287841796,GPS1_FRAME,1,42.34133166666667,-71.086495,14.6,328124.39461615286,4689783.392251208,19,T
1698238728.5773163,1699,1698238728,287841796,GPS1_FRAME,1,42.34133166666667,-71.086495,14.6,328124.39461615286,4689783.392251208,19,T
1698238729.2884946,1700,1698238729,287454605,GPS1_FRAME,1,42.34134666666667,-71.086465,14.7,328126.9068498173,4689784.997243634,19,T
1698238729.4140973,1701,1698238729,287454605,GPS1_FRAME,1,42.34134666666667,-71.086465,14.7,328126.9068498173,4689784.997243634,19,T
1698238729.576897,1702,1698238729,287454605,GPS1_FRAME,1,42.34134666666667,-71.086465,14.7,328126.9068498173,4689784.997243634,19,T
1698238730.2898586,1703,1698238730,288656949,GPS1_FRAME,1,42.34136,-71.08643333333333,14.7,328129.55183880124,4689786.413797171,19,T
1698238730.415179,1704,1698238730,288656949,GPS1_FRAME,1,42.34136,-71.08643333333333,14.7,328129.55183880124,4689786.413797171,19,T
1698238730.5754924,1705,1698238730,288656949,GPS1_FRAME,1,42.34136,-71.08643333333333,14.7,328129.55183880124,4689786.413797171,19,T
1698238730.7362638,1706,1698238730,288656949,GPS1_FRAME,1,42.34136,-71.08643333333333,14.7,328129.55183880124,4689786.413797171,19,T
1698238730.882554,1707,1698238730,288656949,GPS1_FRAME,1,42.34136,-71.08643333333333,14.7,328129.55183880124,4689786.413797171,19,T
1698238731.0454652,1708,1698238730,288656949,GPS1_FRAME,1,42.34136,-71.08643333333333,14.7,328129.55183880124,4689786.413797171,19,T
1698238731.2889397,1709,1698238731,287898540,GPS1_FRAME,1,42.341363333333334,-71.08639833333334,14.8,328132.4441748597,4689786.713189385,19,T
1698238731.414652,1710,1698238731,287898540,GPS1_FRAME,1,42.341363333333334,-71.08639833333334,14.8,328132.4441748597,4689786.713189385,19,T
1698238731.5772233,1711,1698238731,287898540,GPS1_FRAME,1,42.341363333333334,-71.08639833333334,14.8,328132.4441748597,4689786.713189385,19,T
1698238732.2890482,1712,1698238732,288072109,GPS1_FRAME,1,42.34135833333333,-71.08636166666666,14.7,328135.4511026659,4689786.083860262,19,T
1698238732.4146016,1713,1698238732,288072109,GPS1_FRAME,1,42.34135833333333,-71.08636166666666,14.7,328135.4511026659,4689786.083860262,19,T
1698238732.579627,1714,1698238732,288072109,GPS1_FRAME,1,42.34135833333333,-71.08636166666666,14.7,328135.4511026659,4689786.083860262,19,T
1698238733.289643,1715,1698238733,288631200,GPS1_FRAME,1,42.341343333333334,-71.08632333333334,14.8,328138.56808239105,4689784.340739272,19,T
1698238733.4153004,1716,1698238733,288631200,GPS1_FRAME,1,42.341343333333334,-71.08632333333334,14.8,328138.56808239105,4689784.340739272,19,T
1698238733.580345,1717,1698238733,288631200,GPS1_FRAME,1,42.341343333333334,-71.08632333333334,14.8,328138.56808239105,4689784.340739272,19,T
1698238734.2875202,1718,1698238734,286344051,GPS1_FRAME,1,42.341321666666666,-71.086285,14.9,328141.6668997286,4689781.857336845,19,T
1698238734.4083836,1719,1698238734,286344051,GPS1_FRAME,1,42.341321666666666,-71.086285,14.9,328141.6668997286,4689781.857336845,19,T
1698238734.5732305,1720,1698238734,286344051,GPS1_FRAME,1,42.341321666666666,-71.086285,14.9,328141.6668997286,4689781.857336845,19,T
1698238735.2940147,1721,1698238735,293049097,GPS1_FRAME,1,42.34129166666666,-71.08624,15.0,328145.2922065705,4689778.435107355,19,T
1698238735.4197655,1722,1698238735,293049097,GPS1_FRAME,1,42.34129166666666,-71.08624,15.0,328145.2922065705,4689778.435107355,19,T
1698238735.580142,1723,1698238735,293049097,GPS1_FRAME,1,42.34129166666666,-71.08624,15.0,328145.2922065705,4689778.435107355,19,T
1698238735.7404623,1724,1698238735,293049097,GPS1_FRAME,1,42.34129166666666,-71.08624,15.0,328145.2922065705,4689778.435107355,19,T
1698238735.8871856,1725,1698238735,293049097,GPS1_FRAME,1,42.34129166666666,-71.08624,15.0,328145.2922065705,4689778.435107355,19,T
1698238736.0543852,1726,1698238735,293049097,GPS1_FRAME,1,42.34129166666666,-71.08624,15.0,328145.2922065705,4689778.435107355,19,T
1698238736.2870405,1727,1698238736,285980224,GPS1_FRAME,1,42.341258333333336,-71.08619166666666,15.1,328149.1830314592,4689774.636001134,19,T
1698238736.4125762,1728,1698238736,285980224,GPS1_FRAME,1,42.341258333333336,-71.08619166666666,15.1,328149.1830314592,4689774.636001134,19,T
1698238736.5799603,1729,1698238736,285980224,GPS1_FRAME,1,42.341258333333336,-71.08619166666666,15.1,328149.1830314592,4689774.636001134,19,T
1698238737.2870538,1730,1698238737,285510301,GPS1_FRAME,1,42.34122,-71.08613833333334,15.3,328153.47213291505,4689770.271579384,19,T
1698238737.4119623,1731,1698238737,285510301,GPS1_FRAME,1,42.34122,-71.08613833333334,15.3,328153.47213291505,4689770.271579384,19,T
1698238737.5796053,1732,1698238737,285510301,GPS1_FRAME,1,42.34122,-71.08613833333334,15.3,328153.47213291505,4689770.271579384,19,T
1698238738.2882848,1733,1698238738,286948204,GPS1_FRAME,1,42.341181666666664,-71.086085,15.5,328157.76123978366,4689765.907160442,19,T
1698238738.4135659,1734,1698238738,286948204,GPS1_FRAME,1,42.341181666666664,-71.086085,15.5,328157.76123978366,4689765.907160442,19,T
1698238738.5809448,1735,1698238738,286948204,GPS1_FRAME,1,42.341181666666664,-71.086085,15.5,328157.76123978366,4689765.907160442,19,T
1698238739.288022,1736,1698238739,286765575,GPS1_FRAME,1,42.34114,-71.08603333333333,15.8,328161.9039729786,4689761.175971284,19,T
1698238739.413412,1737,1698238739,286765575,GPS1_FRAME,1,42.34114,-71.08603333333333,15.8,328161.9039729786,4689761.175971284,19,T
1698238739.5806987,1738,1698238739,286765575,GPS1_FRAME,1,42.34114,-71.08603333333333,15.8,328161.9039729786,4689761.175971284,19,T
1698238740.2857823,1739,1698238740,284681320,GPS1_FRAME,1,42.341103333333336,-71.08598,16.2,328166.1976311081,4689756.99662859,19,T
1698238740.4066536,1740,1698238740,284681320,GPS1_FRAME,1,42.341103333333336,-71.08598,16.2,328166.1976311081,4689756.99662859,19,T
1698238740.567274,1741,1698238740,284681320,GPS1_FRAME,1,42.341103333333336,-71.08598,16.2,328166.1976311081,4689756.99662859,19,T
1698238740.7276592,1742,1698238740,284681320,GPS1_FRAME,1,42.341103333333336,-71.08598,16.2,328166.1976311081,4689756.99662859,19,T
1698238740.8696585,1743,1698238740,284681320,GPS1_FRAME,1,42.341103333333336,-71.08598,16.2,328166.1976311081,4689756.99662859,19,T
1698238741.0369592,1744,1698238740,284681320,GPS1_FRAME,1,42.341103333333336,-71.08598,16.2,328166.1976311081,4689756.99662859,19,T
1698238741.2853734,1745,1698238741,284279108,GPS1_FRAME,1,42.34106666666667,-71.08592833333333,16.5,328170.3539959819,4689752.820656921,19,T
1698238741.4062161,1746,1698238741,284279108,GPS1_FRAME,1,42.34106666666667,-71.08592833333333,16.5,328170.3539959819,4689752.820656921,19,T
1698238741.5736406,1747,1698238741,284279108,GPS1_FRAME,1,42.34106666666667,-71.08592833333333,16.5,328170.3539959819,4689752.820656921,19,T
1698238742.2849593,1748,1698238742,283979177,GPS1_FRAME,1,42.34103666666667,-71.08588333333333,16.8,328173.979332136,4689749.398443271,19,T
1698238742.4060256,1749,1698238742,283979177,GPS1_FRAME,1,42.34103666666667,-71.08588333333333,16.8,328173.979332136,4689749.398443271,19,T
1698238742.571262,1750,1698238742,283979177,GPS1_FRAME,1,42.34103666666667,-71.08588333333333,16.8,328173.979332136,4689749.398443271,19,T
1698238743.2847877,1751,1698238743,283762931,GPS1_FRAME,1,42.34101,-71.08584666666667,17.2,328176.9272590565,4689746.36321343,19,T
1698238743.4057128,1752,1698238743,283762931,GPS1_FRAME,1,42.34101,-71.08584666666667,17.2,328176.9272590565,4689746.36321343,19,T
1698238743.5706086,1753,1698238743,283762931,GPS1_FRAME,1,42.34101,-71.08584666666667,17.2,328176.9272590565,4689746.36321343,19,T
1698238744.2845414,1754,1698238744,283553838,GPS1_FRAME,1,42.34099,-71.085815,17.7,328179.48145242943,4689744.078371824,19,T
1698238744.4054794,1755,1698238744,283553838,GPS1_FRAME,1,42.34099,-71.085815,17.7,328179.48145242943,4689744.078371824,19,T
1698238744.5705388,1756,1698238744,283553838,GPS1_FRAME,1,42.34099,-71.085815,17.7,328179.48145242943,4689744.078371824,19,T
1698238745.284281,1757,1698238745,283229589,GPS1_FRAME,1,42.34097666666667,-71.08579,18.2,328181.5046123855,4689742.547285975,19,T
1698238745.4053347,1758,1698238745,283229589,GPS1_FRAME,1,42.34097666666667,-71.08579,18.2,328181.5046123855,4689742.547285975,19,T
1698238745.5657034,1759,1698238745,283229589,GPS1_FRAME,1,42.34097666666667,-71.08579,18.2,328181.5046123855,4689742.547285975,19,T
1698238745.7261739,1760,1698238745,283229589,GPS1_FRAME,1,42.34097666666667,-71.08579,18.2,328181.5046123855,4689742.547285975,19,T
1698238745.8682835,1761,1698238745,283229589,GPS1_FRAME,1,42.34097666666667,-71.08579,18.2,328181.5046123855,4689742.547285975,19,T
1698238746.0330653,1762,1698238745,283229589,GPS1_FRAME,1,42.34097666666667,-71.08579,18.2,328181.5046123855,4689742.547285975,19,T
1698238746.285264,1763,1698238746,284165620,GPS1_FRAME,1,42.340968333333336,-71.08578,18.5,328182.30570489925,4689741.601724542,19,T
1698238746.4064262,1764,1698238746,284165620,GPS1_FRAME,1,42.340968333333336,-71.08578,18.5,328182.30570489925,4689741.601724542,19,T
1698238746.5714939,1765,1698238746,284165620,GPS1_FRAME,1,42.340968333333336,-71.08578,18.5,328182.30570489925,4689741.601724542,19,T
1698238747.2875266,1766,1698238747,286384105,GPS1_FRAME,1,42.34097,-71.08578,18.3,328182.31024474173,4689741.786795243,19,T
1698238747.4128819,1767,1698238747,286384105,GPS1_FRAME,1,42.34097,-71.08578,18.3,328182.31024474173,4689741.786795243,19,T
1698238747.5778954,1768,1698238747,286384105,GPS1_FRAME,1,42.34097,-71.08578,18.3,328182.31024474173,4689741.786795243,19,T
1698238748.2880063,1769,1698238748,286824703,GPS1_FRAME,1,42.34097,-71.08578,18.3,328182.31024474173,4689741.786795243,19,T
1698238748.4133418,1770,1698238748,286824703,GPS1_FRAME,1,42.34097,-71.08578,18.3,328182.31024474173,4689741.786795243,19,T
1698238748.5785272,1771,1698238748,286824703,GPS1_FRAME,1,42.34097,-71.08578,18.3,328182.31024474173,4689741.786795243,19,T
1698238749.2878609,1772,1698238749,286813974,GPS1_FRAME,1,42.34097,-71.08578,18.3,328182.31024474173,4689741.786795243,19,T
1698238749.4132774,1773,1698238749,286813974,GPS1_FRAME,1,42.34097,-71.08578,18.3,328182.31024474173,4689741.786795243,19,T
1698238749.5785787,1774,1698238749,286813974,GPS1_FRAME,1,42.34097,-71.08578,18.3,328182.31024474173,4689741.786795243,19,T
1698238750.2883606,1775,1698238750,287173986,GPS1_FRAME,1,42.34097,-71.08578,18.3,328182.31024474173,4689741.786795243,19,T
1698238750.4138534,1776,1698238750,287173986,GPS1_FRAME,1,42.34097,-71.08578,18.3,328182.31024474173,4689741.786795243,19,T
1698238750.574071,1777,1698238750,287173986,GPS1_FRAME,1,42.34097,-71.08578,18.3,328182.31024474173,4689741.786795243,19,T
1698238750.7344937,1778,1698238750,287173986,GPS1_FRAME,1,42.34097,-71.08578,18.3,328182.31024474173,4689741.786795243,19,T
1698238750.8765795,1779,1698238750,287173986,GPS1_FRAME,1,42.34097,-71.08578,18.3,328182.31024474173,4689741.786795243,19,T
1698238751.0416903,1780,1698238750,287173986,GPS1_FRAME,1,42.34097,-71.08578,18.3,328182.31024474173,4689741.786795243,19,T
1698238751.2879953,1781,1698238751,286879301,GPS1_FRAME,1,42.340968333333336,-71.085775,18.9,328182.7176008163,4689741.591620618,19,T
1698238751.4134552,1782,1698238751,286879301,GPS1_FRAME,1,42.340968333333336,-71.085775,18.9,328182.7176008163,4689741.591620618,19,T
1698238751.578583,1783,1698238751,286879301,GPS1_FRAME,1,42.340968333333336,-71.085775,18.9,328182.7176008163,4689741.591620618,19,T
1698238752.2877216,1784,1698238752,286803245,GPS1_FRAME,1,42.340961666666665,-71.08576,19.0,328183.9351293745,4689740.821026184,19,T
1698238752.4134161,1785,1698238752,286803245,GPS1_FRAME,1,42.340961666666665,-71.08576,19.0,328183.9351293745,4689740.821026184,19,T
1698238752.5783775,1786,1698238752,286803245,GPS1_FRAME,1,42.340961666666665,-71.08576,19.0,328183.9351293745,4689740.821026184,19,T
1698238753.2871008,1787,1698238753,285837173,GPS1_FRAME,1,42.34095166666667,-71.08574166666666,19.2,328185.41817601654,4689739.67355473,19,T
1698238753.4122047,1788,1698238753,285837173,GPS1_FRAME,1,42.34095166666667,-71.08574166666666,19.2,328185.41817601654,4689739.67355473,19,T
1698238753.5775404,1789,1698238753,285837173,GPS1_FRAME,1,42.34095166666667,-71.08574166666666,19.2,328185.41817601654,4689739.67355473,19,T
1698238754.2889392,1790,1698238754,287512063,GPS1_FRAME,1,42.34094,-71.085715,19.3,328187.58317692496,4689738.324173503,19,T
1698238754.4142659,1791,1698238754,287512063,GPS1_FRAME,1,42.34094,-71.085715,19.3,328187.58317692496,4689738.324173503,19,T
1698238754.5791929,1792,1698238754,287512063,GPS1_FRAME,1,42.34094,-71.085715,19.3,328187.58317692496,4689738.324173503,19,T
1698238755.2888887,1793,1698238755,287907123,GPS1_FRAME,1,42.34093,-71.08568,19.4,328190.43921190104,4689737.143024556,19,T
1698238755.4145932,1794,1698238755,287907123,GPS1_FRAME,1,42.34093,-71.08568,19.4,328190.43921190104,4689737.143024556,19,T
1698238755.5749118,1795,1698238755,287907123,GPS1_FRAME,1,42.34093,-71.08568,19.4,328190.43921190104,4689737.143024556,19,T
1698238755.735498,1796,1698238755,287907123,GPS1_FRAME,1,42.34093,-71.08568,19.4,328190.43921190104,4689737.143024556,19,T
1698238755.8773549,1797,1698238755,287907123,GPS1_FRAME,1,42.34093,-71.08568,19.4,328190.43921190104,4689737.143024556,19,T
1698238756.0425985,1798,1698238755,287907123,GPS1_FRAME,1,42.34093,-71.08568,19.4,328190.43921190104,4689737.143024556,19,T
1698238756.2885635,1799,1698238756,287480831,GPS1_FRAME,1,42.34092666666667,-71.08563333333333,19.5,328194.27449706633,4689736.678585349,19,T
1698238756.4141984,1800,1698238756,287480831,GPS1_FRAME,1,42.34092666666667,-71.08563333333333,19.5,328194.27449706633,4689736.678585349,19,T
1698238756.5767622,1801,1698238756,287480831,GPS1_FRAME,1,42.34092666666667,-71.08563333333333,19.5,328194.27449706633,4689736.678585349,19,T
1698238757.288371,1802,1698238757,286991357,GPS1_FRAME,1,42.340936666666664,-71.08558,19.5,328198.6952928015,4689737.6812432045,19,T
1698238757.4136057,1803,1698238757,286991357,GPS1_FRAME,1,42.340936666666664,-71.08558,19.5,328198.6952928015,4689737.6812432045,19,T
1698238757.5762448,1804,1698238757,286991357,GPS1_FRAME,1,42.340936666666664,-71.08558,19.5,328198.6952928015,4689737.6812432045,19,T
1698238758.2885058,1805,1698238758,287504434,GPS1_FRAME,1,42.340961666666665,-71.08552333333333,19.3,328203.4315380376,4689740.342804973,19,T
1698238758.4139934,1806,1698238758,287504434,GPS1_FRAME,1,42.340961666666665,-71.08552333333333,19.3,328203.4315380376,4689740.342804973,19,T
1698238758.5792377,1807,1698238758,287504434,GPS1_FRAME,1,42.340961666666665,-71.08552333333333,19.3,328203.4315380376,4689740.342804973,19,T
1698238759.2880974,1808,1698238759,286867141,GPS1_FRAME,1,42.34099833333333,-71.08546666666666,18.9,328208.1995537194,4689744.29986474,19,T
1698238759.4135396,1809,1698238759,286867141,GPS1_FRAME,1,42.34099833333333,-71.08546666666666,18.9,328208.1995537194,4689744.29986474,19,T
1698238759.5784621,1810,1698238759,286867141,GPS1_FRAME,1,42.34099833333333,-71.08546666666666,18.9,328208.1995537194,4689744.29986474,19,T
1698238760.2884881,1811,1698238760,287085533,GPS1_FRAME,1,42.34104333333333,-71.08540833333333,18.7,328213.1275577077,4689749.1789137395,19,T
1698238760.413804,1812,1698238760,287085533,GPS1_FRAME,1,42.34104333333333,-71.08540833333333,18.7,328213.1275577077,4689749.1789137395,19,T
1698238760.574124,1813,1698238760,287085533,GPS1_FRAME,1,42.34104333333333,-71.08540833333333,18.7,328213.1275577077,4689749.1789137395,19,T
1698238760.734416,1814,1698238760,287085533,GPS1_FRAME,1,42.34104333333333,-71.08540833333333,18.7,328213.1275577077,4689749.1789137395,19,T
1698238760.8763893,1815,1698238760,287085533,GPS1_FRAME,1,42.34104333333333,-71.08540833333333,18.7,328213.1275577077,4689749.1789137395,19,T
1698238761.0416973,1816,1698238760,287085533,GPS1_FRAME,1,42.34104333333333,-71.08540833333333,18.7,328213.1275577077,4689749.1789137395,19,T
1698238761.2874436,1817,1698238761,286198377,GPS1_FRAME,1,42.341096666666665,-71.085345,18.5,328218.49014457193,4689754.973217699,19,T
1698238761.4126296,1818,1698238761,286198377,GPS1_FRAME,1,42.341096666666665,-71.085345,18.5,328218.49014457193,4689754.973217699,19,T
1698238761.577716,1819,1698238761,286198377,GPS1_FRAME,1,42.341096666666665,-71.085345,18.5,328218.49014457193,4689754.973217699,19,T
1698238762.287562,1820,1698238762,286359548,GPS1_FRAME,1,42.341155,-71.08527666666667,18.0,328224.27823373966,4689761.3126361435,19,T
1698238762.4130092,1821,1698238762,286359548,GPS1_FRAME,1,42.341155,-71.08527666666667,18.0,328224.27823373966,4689761.3126361435,19,T
1698238762.5778592,1822,1698238762,286359548,GPS1_FRAME,1,42.341155,-71.08527666666667,18.0,328224.27823373966,4689761.3126361435,19,T
1698238763.2874088,1823,1698238763,286042451,GPS1_FRAME,1,42.34122,-71.085205,17.6,328230.35906328633,4689768.385607824,19,T
1698238763.4126425,1824,1698238763,286042451,GPS1_FRAME,1,42.34122,-71.085205,17.6,328230.35906328633,4689768.385607824,19,T
1698238763.5777588,1825,1698238763,286042451,GPS1_FRAME,1,42.34122,-71.085205,17.6,328230.35906328633,4689768.385607824,19,T
1698238764.2879615,1826,1698238764,286889314,GPS1_FRAME,1,42.34128666666667,-71.08513,17.6,328236.71901519474,4689775.6369213285,19,T
1698238764.4134254,1827,1698238764,286889314,GPS1_FRAME,1,42.34128666666667,-71.08513,17.6,328236.71901519474,4689775.6369213285,19,T
1698238764.5784223,1828,1698238764,286889314,GPS1_FRAME,1,42.34128666666667,-71.08513,17.6,328236.71901519474,4689775.6369213285,19,T
1698238765.286729,1829,1698238765,285734176,GPS1_FRAME,1,42.34135666666667,-71.085055,17.5,328243.0880308297,4689783.258381709,19,T
1698238765.4122376,1830,1698238765,285734176,GPS1_FRAME,1,42.34135666666667,-71.085055,17.5,328243.0880308297,4689783.258381709,19,T
1698238765.572793,1831,1698238765,285734176,GPS1_FRAME,1,42.34135666666667,-71.085055,17.5,328243.0880308297,4689783.258381709,19,T
1698238765.7331872,1832,1698238765,285734176,GPS1_FRAME,1,42.34135666666667,-71.085055,17.5,328243.0880308297,4689783.258381709,19,T
1698238765.8752573,1833,1698238765,285734176,GPS1_FRAME,1,42.34135666666667,-71.085055,17.5,328243.0880308297,4689783.258381709,19,T
1698238766.0402198,1834,1698238765,285734176,GPS1_FRAME,1,42.34135666666667,-71.085055,17.5,328243.0880308297,4689783.258381709,19,T
1698238766.2846606,1835,1698238766,283604383,GPS1_FRAME,1,42.34142833333333,-71.08498166666666,17.4,328249.324273476,4689791.068284956,19,T
1698238766.4055843,1836,1698238766,283604383,GPS1_FRAME,1,42.34142833333333,-71.08498166666666,17.4,328249.324273476,4689791.068284956,19,T
1698238766.5705,1837,1698238766,283604383,GPS1_FRAME,1,42.34142833333333,-71.08498166666666,17.4,328249.324273476,4689791.068284956,19,T
1698238767.284966,1838,1698238767,283985137,GPS1_FRAME,1,42.341495,-71.08490833333333,17.3,328255.54688865424,4689798.322981311,19,T
1698238767.4059372,1839,1698238767,283985137,GPS1_FRAME,1,42.341495,-71.08490833333333,17.3,328255.54688865424,4689798.322981311,19,T
1698238767.570928,1840,1698238767,283985137,GPS1_FRAME,1,42.341495,-71.08490833333333,17.3,328255.54688865424,4689798.322981311,19,T
1698238768.2843363,1841,1698238768,283314228,GPS1_FRAME,1,42.341548333333336,-71.08482666666667,17.8,328262.41967541917,4689804.080284974,19,T
1698238768.4054549,1842,1698238768,283314228,GPS1_FRAME,1,42.341548333333336,-71.08482666666667,17.8,328262.41967541917,4689804.080284974,19,T
1698238768.570448,1843,1698238768,283314228,GPS1_FRAME,1,42.341548333333336,-71.08482666666667,17.8,328262.41967541917,4689804.080284974,19,T
1698238769.2833133,1844,1698238769,282346487,GPS1_FRAME,1,42.341605,-71.08475,18.1,328268.88963446877,4689810.217835463,19,T
1698238769.4043345,1845,1698238769,282346487,GPS1_FRAME,1,42.341605,-71.08475,18.1,328268.88963446877,4689810.217835463,19,T
1698238769.5696075,1846,1698238769,282346487,GPS1_FRAME,1,42.341605,-71.08475,18.1,328268.88963446877,4689810.217835463,19,T
1698238770.2861097,1847,1698238770,285120010,GPS1_FRAME,1,42.34166,-71.08467833333333,18.4,328274.9431534386,4689816.180419541,19,T
1698238770.4070132,1848,1698238770,285120010,GPS1_FRAME,1,42.34166,-71.08467833333333,18.4,328274.9431534386,4689816.180419541,19,T
1698238770.567503,1849,1698238770,285120010,GPS1_FRAME,1,42.34166,-71.08467833333333,18.4,328274.9431534386,4689816.180419541,19,T
1698238770.7233927,1850,1698238770,285120010,GPS1_FRAME,1,42.34166,-71.08467833333333,18.4,328274.9431534386,4689816.180419541,19,T
1698238770.8656013,1851,1698238770,285120010,GPS1_FRAME,1,42.34166,-71.08467833333333,18.4,328274.9431534386,4689816.180419541,19,T
1698238771.0304658,1852,1698238770,285120010,GPS1_FRAME,1,42.34166,-71.08467833333333,18.4,328274.9431534386,4689816.180419541,19,T
1698238771.2906811,1853,1698238771,289601564,GPS1_FRAME,1,42.34171833333333,-71.08461333333334,18.6,328280.4565489548,4689822.526614404,19,T
1698238771.4117804,1854,1698238771,289601564,GPS1_FRAME,1,42.34171833333333,-71.08461333333334,18.6,328280.4565489548,4689822.526614404,19,T
1698238771.5765662,1855,1698238771,289601564,GPS1_FRAME,1,42.34171833333333,-71.08461333333334,18.6,328280.4565489548,4689822.526614404,19,T
1698238772.2850137,1856,1698238772,283885717,GPS1_FRAME,1,42.341773333333336,-71.08455166666667,18.8,328285.68626650784,4689828.50940395,19,T
1698238772.4057481,1857,1698238772,283885717,GPS1_FRAME,1,42.341773333333336,-71.08455166666667,18.8,328285.68626650784,4689828.50940395,19,T
1698238772.5710092,1858,1698238772,283885717,GPS1_FRAME,1,42.341773333333336,-71.08455166666667,18.8,328285.68626650784,4689828.50940395,19,T
